57503,Bird Cage,Food,58.99,36,33.30,Turquoise,Medium,Ntags,Stone,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3.50,492,2014-07-13,2029-04-19
57504,Cat Toy,Cage,40.29,42,21.80,Purple,Large,Oozz,Stone,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,4.80,38,2021-10-10,2026-07-22
57505,Bird Cage,Toy,87.58,80,6.60,Red,Medium,Thoughtmix,Aluminum,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,3.10,474,2014-05-30,2026-12-17
57506,Cat Toy,Food,32.93,67,34.30,Maroon,Small,Oyope,Vinyl,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",4.40,986,2016-05-10,2023-11-15
57507,Bird Cage,Food,17.88,90,41.20,Pink,Medium,Oyoloo,Aluminum,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",3.70,654,2017-08-27,2024-06-06
57508,Dog Food,Toy,17.60,27,31.70,Purple,Small,Thoughtworks,Plexiglass,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,2.00,816,2016-12-27,2025-11-26
57509,Cat Toy,Toy,61.42,47,48.40,Goldenrod,Large,Thoughtbridge,Plexiglass,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2.10,303,2016-03-07,2028-10-15
57510,Bird Cage,Cage,42.35,58,18.90,Purple,Large,Browseblab,Steel,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",1.50,378,2013-06-15,2027-09-01
57511,Dog Food,Toy,34.09,30,27.80,Turquoise,Medium,Flipstorm,Stone,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",4.40,421,2012-03-12,2030-12-07
57512,Bird Cage,Food,32.69,25,28.20,Aquamarine,Small,Skipstorm,Vinyl,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",2.40,452,2012-01-27,2024-02-13
57513,Dog Food,Cage,27.66,9,26.40,Crimson,Medium,Buzzster,Granite,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",1.50,856,2018-03-08,2026-03-30
57514,Dog Food,Food,74.36,82,33.60,Blue,Small,Yoveo,Wood,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2.40,161,2019-04-08,2026-02-14
57515,Bird Cage,Toy,7.84,7,19.40,Maroon,Medium,Avavee,Wood,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",3.80,498,2014-01-03,2027-01-30
57516,Cat Toy,Food,47.87,27,30.50,Violet,Medium,Jayo,Brass,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",3.00,784,2017-09-13,2025-04-28
57517,Dog Food,Food,18.76,47,15.70,Crimson,Large,Innotype,Plexiglass,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1.90,558,2019-11-09,2026-04-28
57518,Cat Toy,Cage,28.04,34,2.30,Turquoise,Small,Camido,Glass,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",3.00,88,2022-02-05,2030-02-08
57519,Dog Food,Toy,24.81,12,9.30,Red,Small,Meeveo,Vinyl,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.

Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.",4.90,84,2021-10-18,2030-11-13
57522,Bird Cage,Toy,23.32,85,4.80,Mauv,Small,Jayo,Brass,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",1.20,400,2020-08-31,2027-09-23
57523,Bird Cage,Cage,70.54,52,37.60,Red,Small,Leenti,Granite,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2.40,849,2019-07-16,2023-05-27
57524,Dog Food,Cage,66.79,68,37.50,Aquamarine,Small,Rhybox,Brass,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.

Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.",3.00,621,2013-03-28,2026-11-10
57525,Cat Toy,Food,94.94,23,10.30,Mauv,Medium,Tagtune,Steel,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.

Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.",1.90,303,2012-06-14,2027-11-01
57526,Bird Cage,Toy,27.93,44,1.40,Aquamarine,Small,Edgeclub,Aluminum,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",1.20,187,2014-07-05,2024-08-15
57527,Cat Toy,Toy,73.06,17,46.40,Turquoise,Medium,Brainlounge,Plexiglass,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",3.90,370,2017-09-24,2025-11-21
57528,Cat Toy,Cage,74.02,41,47.90,Red,Large,Eamia,Granite,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",1.70,752,2013-12-16,2027-03-27
57529,Bird Cage,Food,70.57,70,49.60,Green,Small,Topicblab,Granite,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",2.00,3,2017-08-27,2027-04-03
57530,Dog Food,Toy,69.80,43,37.60,Yellow,Small,Agivu,Wood,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",1.80,723,2011-11-28,2028-02-29
57531,Dog Food,Food,69.21,59,9.70,Maroon,Small,Jabberbean,Plexiglass,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",1.40,353,2014-12-13,2030-02-08
57532,Cat Toy,Cage,74.81,17,44.10,Green,Small,Yodel,Granite,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",3.10,797,2022-11-23,2024-01-06
57533,Dog Food,Food,35.68,35,0.60,Blue,Small,Twitterbeat,Wood,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",3.00,821,2021-05-20,2026-12-16
57534,Bird Cage,Toy,37.42,6,32.80,Puce,Small,Latz,Steel,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",5.00,752,2020-05-17,2023-06-05
57535,Cat Toy,Toy,44.24,44,11.90,Blue,Large,Gigabox,Steel,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",4.10,399,2018-02-24,2027-08-10
57536,Bird Cage,Toy,10.76,30,20.70,Fuscia,Large,Gabtune,Plexiglass,"Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.

Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",3.40,419,2015-03-21,2024-07-24
57537,Bird Cage,Food,48.85,97,6.30,Pink,Medium,Vimbo,Rubber,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",3.50,214,2015-12-17,2030-10-18
57538,Dog Food,Cage,94.39,4,18.00,Orange,Small,Leenti,Vinyl,"Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.

Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3.20,74,2014-12-04,2023-12-27
57539,Dog Food,Toy,65.69,66,18.80,Turquoise,Small,Topdrive,Rubber,"Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.

Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",1.10,451,2014-07-10,2028-06-29
57540,Bird Cage,Toy,42.26,90,21.40,Aquamarine,Medium,Fiveclub,Stone,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",3.10,477,2018-02-22,2024-05-21
57541,Dog Food,Toy,90.75,47,42.10,Orange,Large,Quamba,Aluminum,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",2.50,72,2014-05-15,2024-05-30
57654,Cat Toy,Toy,40.16,56,34.50,Aquamarine,Large,Babbleset,Vinyl,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",3.00,166,2010-07-19,2023-05-24
57542,Dog Food,Toy,42.69,40,34.80,Green,Small,Twitterworks,Vinyl,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",4.00,695,2012-07-29,2027-07-31
57543,Cat Toy,Toy,8.26,17,46.90,Crimson,Small,Wordpedia,Stone,"Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.

Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",1.90,761,2016-07-17,2023-01-18
57544,Bird Cage,Food,31.94,8,29.50,Purple,Small,Brightdog,Plastic,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.

Sed ante. Vivamus tortor. Duis mattis egestas metus.",4.30,282,2021-07-11,2026-12-10
57545,Dog Food,Food,18.81,77,45.20,Maroon,Large,Myworks,Wood,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,4.90,548,2018-08-25,2024-09-03
57546,Dog Food,Toy,11.61,58,5.10,Violet,Large,Talane,Vinyl,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",3.90,382,2010-05-30,2023-08-19
57547,Cat Toy,Food,84.12,32,44.00,Khaki,Small,Gabtype,Rubber,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",1.20,369,2016-12-06,2027-06-05
57548,Dog Food,Cage,78.76,31,39.90,Crimson,Small,Leenti,Plexiglass,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.

Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",3.50,304,2017-02-13,2025-03-19
57549,Bird Cage,Toy,84.62,81,6.00,Crimson,Large,Ntag,Steel,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.

Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.",3.30,540,2017-06-25,2030-08-03
57550,Bird Cage,Food,87.83,10,32.20,Aquamarine,Small,Dynabox,Rubber,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",4.70,150,2013-05-30,2029-01-06
57551,Bird Cage,Toy,83.81,35,19.00,Puce,Medium,Kazu,Plastic,"Phasellus in felis. Donec semper sapien a libero. Nam dui.

Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",2.70,110,2013-07-04,2024-11-22
57552,Cat Toy,Cage,7.82,17,35.20,Maroon,Medium,Viva,Granite,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,4.90,694,2019-09-29,2024-12-19
57553,Dog Food,Toy,79.86,81,34.30,Turquoise,Small,Wordify,Steel,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",3.60,514,2020-07-14,2027-02-05
57554,Bird Cage,Toy,26.12,79,6.60,Teal,Large,Jatri,Glass,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3.40,232,2012-02-04,2023-01-11
57555,Cat Toy,Cage,56.60,23,29.00,Mauv,Small,Podcat,Brass,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",4.90,925,2013-07-05,2030-09-09
57556,Dog Food,Food,68.71,79,30.10,Red,Small,Yodo,Granite,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",3.90,742,2015-10-05,2028-07-19
57557,Bird Cage,Cage,80.36,76,34.20,Indigo,Medium,Leexo,Glass,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,2.10,300,2020-04-13,2023-09-03
57558,Cat Toy,Food,3.69,28,21.40,Fuscia,Medium,Flashspan,Wood,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",2.40,480,2014-12-24,2026-05-23
57559,Cat Toy,Toy,91.42,34,35.70,Teal,Small,Quatz,Brass,"Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",2.80,454,2013-06-03,2030-10-21
57560,Cat Toy,Cage,58.70,90,27.40,Violet,Medium,Lajo,Brass,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2.60,489,2014-12-12,2024-11-13
57561,Dog Food,Food,21.55,14,38.10,Puce,Large,Yadel,Steel,"Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.

Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",1.70,932,2015-04-27,2029-01-04
57562,Cat Toy,Cage,18.54,80,28.20,Teal,Medium,Fanoodle,Steel,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2.20,589,2011-08-01,2028-01-05
57563,Dog Food,Cage,55.35,4,28.20,Yellow,Large,Dynava,Plexiglass,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",3.40,743,2013-02-04,2029-03-24
57695,Bird Cage,Cage,73.28,74,16.10,Yellow,Small,Quire,Aluminum,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,1.70,216,2021-09-10,2024-07-12
57564,Dog Food,Toy,88.57,70,8.30,Yellow,Small,Pixope,Stone,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",3.30,913,2010-03-06,2025-09-15
57565,Dog Food,Toy,7.16,99,27.70,Red,Small,Devpoint,Stone,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",1.40,671,2017-09-17,2030-08-11
57566,Dog Food,Toy,86.41,3,40.80,Teal,Medium,Topicstorm,Brass,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",1.70,828,2018-08-04,2028-11-17
57567,Dog Food,Toy,93.79,63,6.10,Yellow,Large,Rhynyx,Aluminum,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",1.50,265,2014-12-05,2026-03-14
57568,Bird Cage,Toy,12.55,55,13.50,Turquoise,Medium,Gabcube,Brass,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.",4.60,241,2018-05-26,2028-04-09
57569,Bird Cage,Toy,74.30,67,48.30,Maroon,Large,Mybuzz,Wood,"Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.

Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",3.70,809,2012-11-01,2030-01-27
57570,Cat Toy,Toy,38.44,99,37.90,Teal,Large,Shuffletag,Plastic,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.

Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi.",2.80,24,2016-12-31,2028-12-21
57571,Dog Food,Cage,30.20,73,46.90,Yellow,Small,Oyondu,Stone,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.

Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",2.00,177,2014-09-19,2023-09-03
57572,Cat Toy,Toy,30.15,10,7.10,Violet,Medium,Cogibox,Steel,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",1.80,157,2013-01-01,2024-07-28
57573,Dog Food,Toy,50.86,48,10.10,Yellow,Large,Izio,Rubber,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",1.90,590,2020-09-11,2026-11-28
57574,Dog Food,Food,11.33,83,9.00,Aquamarine,Large,Topicstorm,Vinyl,Fusce consequat. Nulla nisl. Nunc nisl.,4.00,175,2018-12-28,2027-07-13
57575,Dog Food,Food,22.89,14,26.30,Blue,Large,Oyope,Aluminum,"Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.

In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.",3.80,726,2021-09-17,2025-12-23
57576,Bird Cage,Food,83.94,27,22.00,Pink,Small,Devpulse,Wood,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",4.80,311,2010-04-15,2026-08-16
57577,Bird Cage,Cage,64.93,19,44.50,Yellow,Medium,Kamba,Vinyl,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",1.10,125,2020-09-08,2028-10-27
57578,Cat Toy,Cage,76.28,3,39.60,Aquamarine,Small,Flashpoint,Aluminum,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2.30,452,2019-04-19,2027-03-15
57579,Cat Toy,Cage,31.61,39,33.90,Violet,Large,Riffpedia,Plastic,Phasellus in felis. Donec semper sapien a libero. Nam dui.,1.90,640,2017-12-07,2028-09-13
57580,Dog Food,Food,36.47,85,8.20,Aquamarine,Small,Zoomzone,Aluminum,"Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.",2.00,60,2019-04-16,2024-04-15
